gameId,season,homeTeam,awayTeam,homeSeed,awaySeed,homeCourt,homeWin,gameNumber,round,eFG%_home_season,TOV%_home_season,ORB%_home_season,DRB%_home_season,FT/FGA_home_season,eFG%_away_season,TOV%_away_season,ORB%_away_season,DRB%_away_season,FT/FGA_away_season,h2h_games_played,h2h_home_wins,h2h_home_winrate,eFG%_home_r1g1,TOV%_home_r1g1,FT/FGA_home_r1g1,ORB%_home_r1g1,DRB%_home_r1g1,eFG%_away_r1g1,TOV%_away_r1g1,FT/FGA_away_r1g1,ORB%_away_r1g1,DRB%_away_r1g1,homeScore_r1g1,awayScore_r1g1,homeLostRound1Game1,eFG%_home_r1_roll,TOV%_home_r1_roll,FT/FGA_home_r1_roll,ORB%_home_r1_roll,DRB%_home_r1_roll,eFG%_away_r1_roll,TOV%_away_r1_roll,FT/FGA_away_r1_roll,ORB%_away_r1_roll,DRB%_away_r1_roll,homeWins,awayWins,eFG%_home_r1_avg,TOV%_home_r1_avg,FT/FGA_home_r1_avg,ORB%_home_r1_avg,DRB%_home_r1_avg,eFG%_away_r1_avg,TOV%_away_r1_avg,FT/FGA_away_r1_avg,ORB%_away_r1_avg,DRB%_away_r1_avg,homeSeriesLength,awaySeriesLength,restAdvantage,eFG%_home_r2_roll,TOV%_home_r2_roll,FT/FGA_home_r2_roll,ORB%_home_r2_roll,DRB%_home_r2_roll,eFG%_away_r2_roll,TOV%_away_r2_roll,FT/FGA_away_r2_roll,ORB%_away_r2_roll,DRB%_away_r2_roll,eFG%_home_r1r2_avg,TOV%_home_r1r2_avg,FT/FGA_home_r1r2_avg,ORB%_home_r1r2_avg,DRB%_home_r1r2_avg,eFG%_away_r1r2_avg,TOV%_away_r1r2_avg,FT/FGA_away_r1r2_avg,ORB%_away_r1r2_avg,DRB%_away_r1r2_avg,eFG%_home_r3_roll,eFG%_away_r3_roll,TOV%_home_r3_roll,TOV%_away_r3_roll,FT/FGA_home_r3_roll,FT/FGA_away_r3_roll,ORB%_home_r3_roll,ORB%_away_r3_roll,DRB%_home_r3_roll,DRB%_away_r3_roll,eFG%_home_r1r2r3_avg,eFG%_away_r1r2r3_avg,TOV%_home_r1r2r3_avg,TOV%_away_r1r2r3_avg,FT/FGA_home_r1r2r3_avg,FT/FGA_away_r1r2r3_avg,ORB%_home_r1r2r3_avg,ORB%_away_r1r2r3_avg,DRB%_home_r1r2r3_avg,DRB%_away_r1r2r3_avg,eFG%_home_r4_roll,eFG%_away_r4_roll,TOV%_home_r4_roll,TOV%_away_r4_roll,FT/FGA_home_r4_roll,FT/FGA_away_r4_roll,ORB%_home_r4_roll,ORB%_away_r4_roll,DRB%_home_r4_roll,DRB%_away_r4_roll
42200161,2023,Sacramento Kings,Golden State Warriors,3.0,6.0,True,True,1,1.0,0.5728954033381455,0.1196153513350647,0.224419746288133,0.7730924143130135,0.2270920408167179,0.5723664216195072,0.1417268315553141,0.2426381847728018,0.7598890263033143,0.1799551702859207,4.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42200131,2023,Cleveland Cavaliers,New York Knicks,4.0,5.0,True,False,1,1.0,0.5579397802151911,0.1232505137319968,0.2342045061937404,0.7653632786193947,0.2072266107530264,0.5424384620984565,0.1144517090393298,0.2793742198056922,0.7763100738391441,0.2179336014584558,4.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42200111,2023,Boston Celtics,Atlanta Hawks,2.0,7.0,True,True,1,1.0,0.5667794323141807,0.1196626457561833,0.2186984214800163,0.7872949524238839,0.1997962100851573,0.5431576693383366,0.1123371110185095,0.2484579106105265,0.7640747499350757,0.2025233039858207,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42200121,2023,Philadelphia 76ers,Brooklyn Nets,3.0,6.0,True,True,1,1.0,0.5632950078319883,0.1255148697230274,0.2143497896223308,0.7741853541538852,0.2536039852001738,0.5639132898143258,0.1263049630440088,0.1926363694163525,0.7397809871639508,0.2084231505376196,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42100141,2022,Phoenix Suns,New Orleans Pelicans,1.0,8.0,True,True,1,1.0,0.550223223237852,0.1156295875708107,0.2201010599039058,0.7709264854834075,0.180541732146103,0.5187842557411518,0.1251172470305181,0.2654578077824048,0.7854617727432608,0.2108798666433516,4.0,3.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42100121,2022,Milwaukee Bucks,Chicago Bulls,3.0,6.0,True,True,1,1.0,0.546993123144159,0.1189563724283122,0.2286078009705852,0.7874709675606457,0.2009297582740658,0.5413025302442362,0.1172125690098383,0.2016790055093043,0.7853957411574854,0.2029645185334292,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42100111,2022,Boston Celtics,Brooklyn Nets,2.0,7.0,True,True,1,1.0,0.5432406612540167,0.1235615889158951,0.2384378591524155,0.7748749088039898,0.1965303884978194,0.5420546668786459,0.1255962733630434,0.237895144552351,0.7533035574305497,0.2010661444884972,4.0,3.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42100101,2022,Miami Heat,Atlanta Hawks,1.0,8.0,True,True,1,1.0,0.5484392159947342,0.1338302219202494,0.2324057532503444,0.7810203233479376,0.2074194828259037,0.5445284378769176,0.1079298912500448,0.2274759503631724,0.7723533294098968,0.2071705181923865,4.0,3.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42100161,2022,Golden State Warriors,Denver Nuggets,3.0,6.0,True,True,1,1.0,0.5523677843120525,0.1348557134703063,0.2276387892777297,0.7904162930811061,0.1818884716302517,0.5573186252067964,0.1314610899831512,0.218727750515423,0.7864802100359525,0.1952756725532358,4.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42100131,2022,Philadelphia 76ers,Toronto Raptors,4.0,5.0,True,True,1,1.0,0.5359777950560094,0.1164200821093446,0.1969748003763559,0.7705276258575071,0.2353431528909556,0.5111473682386022,0.1098251438905187,0.2821087082967985,0.7580355997180632,0.1789911595824348,4.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42100151,2022,Memphis Grizzlies,Minnesota Timberwolves,2.0,7.0,True,False,1,1.0,0.5234384396619985,0.1121842283489897,0.2998756147767057,0.7772215237335987,0.1821206985037664,0.539552284730305,0.1238338537273991,0.2414835574268007,0.7520910691894611,0.1998667279996102,4.0,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42100171,2022,Dallas Mavericks,Utah Jazz,4.0,5.0,True,False,1,1.0,0.5394819101047275,0.1168187006018598,0.2146913170938256,0.7817786159638379,0.19450238067763,0.5562576233519279,0.1261192964912316,0.2518908427934109,0.7843296849854696,0.2092502703204159,4.0,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42000141,2021,Utah Jazz,Memphis Grizzlies,1.0,8.0,True,False,1,1.0,0.5644915251657306,0.1270310377972068,0.2418400434844667,0.7947515941857185,0.1975356824418129,0.5281629335994448,0.1161387413945995,0.2406077498125415,0.7842163196597439,0.180653058251682,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42000131,2021,New York Knicks,Atlanta Hawks,4.0,5.0,True,False,1,1.0,0.5250104702806493,0.1188619079156909,0.2177482105426524,0.7905508874149225,0.1905147969064547,0.5409775698478416,0.1194387973466741,0.2407810507517135,0.7805047736110701,0.2279671458788673,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42000151,2021,Phoenix Suns,Los Angeles Lakers,2.0,7.0,True,True,1,1.0,0.5655338665720011,0.1147294547584077,0.2046587799170946,0.787067487257064,0.1805858960373312,0.536243773470363,0.1359550990660865,0.2251662166378386,0.7993074898737131,0.2026909611179506,3.0,2.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42000101,2021,Philadelphia 76ers,Washington Wizards,1.0,8.0,True,True,1,1.0,0.5418905430527134,0.1280317729463251,0.2310228344739417,0.7833718120519533,0.2295319505769554,0.5306027572055433,0.1233244942756702,0.2124241112667584,0.7777947743730708,0.2225169908192038,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42000161,2021,Denver Nuggets,Portland Trail Blazers,3.0,6.0,True,False,1,1.0,0.5587401507984746,0.1210856001674855,0.2435238248118663,0.7899301605176615,0.1770379742106334,0.5410527446556805,0.0995489472031029,0.2279001502653778,0.7758184298066372,0.1976204307507716,3.0,2.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42000111,2021,Brooklyn Nets,Boston Celtics,2.0,7.0,True,True,1,1.0,0.576805278515305,0.1219415231269228,0.211790886537752,0.7757724686368164,0.2106506320576502,0.5438775524774975,0.1252082731965606,0.2418368636556744,0.7828563960072406,0.1837389375858687,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42000171,2021,Los Angeles Clippers,Dallas Mavericks,4.0,5.0,True,False,1,1.0,0.5659887845389676,0.1217075574614655,0.2257547693262027,0.7928906508332951,0.1883983217239119,0.5495749165141585,0.1109875699448227,0.2087716283806645,0.7771135548414806,0.1903820818103568,3.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42000121,2021,Milwaukee Bucks,Miami Heat,3.0,6.0,True,True,1,1.0,0.5668892391853396,0.120066808252772,0.2304397246371305,0.7982286741821256,0.1779744880877236,0.5459423766247569,0.1308543730797488,0.1921968435854907,0.7797721284233323,0.2022373441471786,3.0,2.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41900141,2020,Los Angeles Lakers,Portland Trail Blazers,1.0,8.0,True,False,1,1.0,0.5414475824923984,0.1325971074100805,0.2444568177181665,0.7899252204162458,0.2036036778757045,0.5349875501195701,0.112423402590338,0.2227283649193626,0.7545824916473308,0.1953709056808525,3.0,2.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41900171,2020,Houston Rockets,Oklahoma City Thunder,4.0,5.0,True,True,1,1.0,0.5385033976644836,0.1259326384253456,0.2105662591649933,0.7565782565678703,0.2298241356674457,0.5320663899030514,0.1243760202418529,0.1920070803890556,0.7685152407043639,0.2337145498407454,3.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
