teamName,season,eFG%,TOV%,FT/FGA,ORB%,DRB%
Philadelphia 76ers,2015,0.4602122323247321,0.15982471781196064,0.19695702385984915,0.2528478767243681,0.7305397464499459
Philadelphia 76ers,2016,0.4882148323660135,0.14842149334631502,0.1887674211545267,0.2059170007014678,0.7427046574726571
Philadelphia 76ers,2017,0.5027624832105118,0.14930989679768328,0.20184010460541302,0.22196651671221462,0.7540923459676672
Philadelphia 76ers,2018,0.5359765681926805,0.14591107519762267,0.20205280674958848,0.2503600329327529,0.7880957816660138
Philadelphia 76ers,2019,0.5331673640179445,0.12914706461738065,0.24622854588718138,0.24186667641804946,0.7861955355555287
Philadelphia 76ers,2020,0.5340187990698791,0.12660041168125222,0.19600985350274477,0.23882379051573316,0.803970847063665
Philadelphia 76ers,2021,0.5418905430527134,0.12803177294632515,0.2295319505769554,0.23102283447394178,0.7833718120519533
Philadelphia 76ers,2022,0.5359777950560094,0.11642008210934465,0.23534315289095561,0.19697480037635598,0.7705276258575071
Philadelphia 76ers,2023,0.5632950078319883,0.12551486972302742,0.2536039852001738,0.21434978962233087,0.7741853541538852
Philadelphia 76ers,2024,0.5345445790094809,0.10699000191150553,0.21317912706324668,0.24721861347400506,0.7449902846814569
Philadelphia 76ers,2025,0.5275200062362105,0.11648456917008954,0.2029790432939128,0.23289881681945845,0.7188558130026922
Phoenix Suns,2015,0.5017501124627192,0.13669087906643218,0.1923141635704307,0.2449383118944803,0.7387383904679274
Phoenix Suns,2016,0.48812779870501855,0.15216871748092936,0.20649986777878881,0.2534164921156915,0.7712389139059961
Phoenix Suns,2017,0.4950438829370412,0.13355656129909307,0.2338617389874001,0.259806266795648,0.7645352451985712
Phoenix Suns,2018,0.49727512685382924,0.13876346185407154,0.20677680725573366,0.221914298270356,0.7655933609779165
Phoenix Suns,2019,0.5151830066582137,0.13856942744736414,0.2039029597910792,0.20193156483926133,0.7278175520754053
Phoenix Suns,2020,0.533411868578274,0.13026460692612504,0.2276396721850394,0.2218639056156831,0.788634443772116
Phoenix Suns,2021,0.5655338665720011,0.11472945475840775,0.1805858960373312,0.2046587799170946,0.787067487257064
Phoenix Suns,2022,0.550223223237852,0.11562958757081072,0.18054173214610303,0.2201010599039058,0.7709264854834075
Phoenix Suns,2023,0.5361298655907643,0.11952599691631072,0.1934327014161419,0.26449919754439655,0.7631426278273162
Phoenix Suns,2024,0.5658772718373077,0.13348082706330114,0.21939749085895452,0.24779877667118017,0.7588514279421062
Phoenix Suns,2025,0.5619097901455083,0.12201550651227339,0.19746323740921645,0.22306357009820835,0.7450303122081592
Portland Trail Blazers,2015,0.5083909440283347,0.12578276011955003,0.18247518450187564,0.2400221901009419,0.7635614860852113
Portland Trail Blazers,2016,0.5123672477569425,0.13236101816183407,0.2044117517695207,0.25597222810227926,0.766820538023443
Portland Trail Blazers,2017,0.5211595866421247,0.12443291900695387,0.21664781783466724,0.2287840733122073,0.7708084978939039
Portland Trail Blazers,2018,0.5129249241450012,0.12369584131296664,0.19564542903902493,0.2303851416845029,0.7924579639195231
Portland Trail Blazers,2019,0.5304733870452902,0.12091370581444738,0.21116784547327272,0.2641004501491884,0.7829347179953545
Portland Trail Blazers,2020,0.5349875501195701,0.112423402590338,0.19537090568085252,0.2227283649193626,0.7545824916473308
Portland Trail Blazers,2021,0.5410527446556805,0.09954894720310294,0.19762043075077163,0.22790015026537785,0.7758184298066372
Portland Trail Blazers,2022,0.5163898986447786,0.13038530845803517,0.1907546375857069,0.2271227444818623,0.7695735317131306
Portland Trail Blazers,2023,0.5504880962283659,0.13038997220607199,0.23266660137343045,0.22482186219547334,0.7516054581066659
Portland Trail Blazers,2024,0.5047270507044974,0.13385693500395934,0.18140816756446546,0.2715253268432387,0.7423955482715995
Portland Trail Blazers,2025,0.523528844274304,0.13135363190497515,0.18919603093076987,0.2925598684105506,0.7246202732184768
Sacramento Kings,2015,0.4910001212742084,0.14760353198473194,0.27856176373743546,0.2624463260541438,0.7533630961771642
Sacramento Kings,2016,0.5116016645183411,0.14205161930078694,0.21786564509966935,0.23606654625120943,0.7503510505846156
Sacramento Kings,2017,0.5172567598127235,0.13660984423441783,0.22294065408420727,0.2087992949179707,0.7651839959184756
Sacramento Kings,2018,0.5033138307212411,0.12822680794476857,0.14354345451911527,0.2142695771279301,0.7785967760326636
Sacramento Kings,2019,0.5252138668911623,0.11453894070207284,0.17935773165780416,0.23132910038884377,0.7558737903931725
Sacramento Kings,2020,0.5371490325848141,0.12987976466932497,0.17920850081823672,0.21692371637121197,0.7878537298726069
Sacramento Kings,2021,0.5510734144293821,0.11985946316967164,0.18667568474273025,0.20995772867474974,0.7500715340577359
Sacramento Kings,2022,0.5259134139032011,0.12566029729509484,0.20531375979235233,0.2106914802454963,0.7621027922055433
Sacramento Kings,2023,0.5728954033381455,0.11961535133506479,0.22709204081671794,0.22441974628813302,0.7730924143130135
Sacramento Kings,2024,0.5558648443130831,0.11547082421827645,0.16937757797057534,0.24358144394548514,0.7864518886283888
Sacramento Kings,2025,0.5490577126076996,0.11300047978570318,0.19190379916096773,0.2535467978123956,0.7701251301593564
San Antonio Spurs,2015,0.5190656554167501,0.13053925551646708,0.20270566149556463,0.23131376893451425,0.7752957275704364
San Antonio Spurs,2016,0.526990122786036,0.12412748049513446,0.19939614868950498,0.22927435418025988,0.7933557197291894
San Antonio Spurs,2017,0.5255159033548435,0.12569572306030258,0.21301028791502707,0.23619160464411723,0.7780537095637281
San Antonio Spurs,2018,0.5078141590233961,0.12192174626277888,0.19137388909550207,0.23562738694093355,0.7869697037027112
San Antonio Spurs,2019,0.5357606417740727,0.11041686047317009,0.19629313124500833,0.2070804530173593,0.7949894814961423
San Antonio Spurs,2020,0.5327402940562643,0.11188007705856742,0.2137925502511517,0.19828340587926824,0.79109106895629
San Antonio Spurs,2021,0.5177746060242162,0.10245235056072138,0.1934592484643582,0.19951553099422503,0.7747656819564572
San Antonio Spurs,2022,0.5280289346607704,0.11103121213727676,0.1680975711336252,0.2354667662635693,0.7528909911688045
San Antonio Spurs,2023,0.5277948231036954,0.13072449252071713,0.1724246645106776,0.2559840146314652,0.7555436582539831
San Antonio Spurs,2024,0.5346763808438012,0.13083962004537728,0.17559436093696593,0.23005410884889188,0.7635919094827343
San Antonio Spurs,2025,0.544682402334066,0.11708700711056855,0.18343000848672514,0.24330779401942365,0.7308008168683171
Toronto Raptors,2015,0.5090361446478708,0.1202277077544858,0.23508171371593192,0.25443814467300574,0.7339130055988019
Toronto Raptors,2016,0.5057721151233302,0.1232146699813031,0.25876894658513677,0.24305287323430297,0.7767860230376464
Toronto Raptors,2017,0.5179415891153446,0.1176382149083523,0.23578884754097143,0.24733445801191545,0.7642553493356294
Toronto Raptors,2018,0.5405009185668445,0.12105481217277592,0.20128571725139535,0.22875168005195326,0.7791737087017396
Toronto Raptors,2019,0.5460632099900267,0.12432324464201246,0.20008102304666214,0.2152650595022879,0.7731959734662676
Toronto Raptors,2020,0.5376473217592606,0.13117932005588406,0.2123741203977153,0.21024087951706752,0.7684977421105729
Toronto Raptors,2021,0.5310297692270036,0.118997912671598,0.19730053906929826,0.20616149791788282,0.7644995085519384
Toronto Raptors,2022,0.5111473682386022,0.10982514389051878,0.17899115958243483,0.2821087082967985,0.7580355997180632
Toronto Raptors,2023,0.5184748195289905,0.10306288889884277,0.2039584619185182,0.2763859686118186,0.7698202121315114
Toronto Raptors,2024,0.5352650887248619,0.1232111198637704,0.18424309449683507,0.24312445769342872,0.7402641990955361
Toronto Raptors,2025,0.5245858874409933,0.1277193949710778,0.17709773714586283,0.27103385814722,0.7403722398029942
Utah Jazz,2015,0.4950530025557805,0.1462746202194197,0.2180211081221771,0.28854918545101177,0.7641443607926406
Utah Jazz,2016,0.502941284522584,0.1416801170733074,0.21588132913780184,0.25546987252177916,0.7770548461123338
Utah Jazz,2017,0.5282386823541347,0.13219224960237783,0.21799811389173862,0.22895892812700774,0.7919442567488053
Utah Jazz,2018,0.5277675054955989,0.13754931926043312,0.20444834934471803,0.21531027703291641,0.7978724256362337
Utah Jazz,2019,0.5387900749176638,0.13409277981198292,0.2180754040702195,0.22636738529771622,0.803690941010545
Utah Jazz,2020,0.550327745386988,0.1371707211072567,0.21164614199420553,0.21387327983483853,0.7906761054609315
Utah Jazz,2021,0.5644915251657306,0.1270310377972068,0.1975356824418129,0.24184004348446678,0.7947515941857185
Utah Jazz,2022,0.5562576233519279,0.12611929649123169,0.2092502703204159,0.25189084279341095,0.7843296849854696
Utah Jazz,2023,0.5487380091972135,0.13247174496100877,0.21119780434666813,0.2659357881876083,0.7572900078765301
Utah Jazz,2024,0.5387988805066972,0.13616345797710677,0.20916286805386702,0.280830451619217,0.7539216129329842
Utah Jazz,2025,0.5338324981081807,0.14317696068256058,0.19913167904915988,0.26576889762112627,0.7414897492072052
Washington Wizards,2015,0.5012187811554489,0.13997209917739686,0.19515511413345074,0.24823520249406542,0.774705757471121
Washington Wizards,2016,0.5121134770546245,0.13065427069427052,0.1948792672306795,0.20478682102172596,0.7790890093003109
Washington Wizards,2017,0.5293402844754519,0.12793489370620229,0.20065482593361772,0.23798464514666165,0.7584022732802125
Washington Wizards,2018,0.5259545006367458,0.1328903588226028,0.19825485100693988,0.23474421860288833,0.7726508352797784
Washington Wizards,2019,0.5314724760213014,0.12265563949281375,0.20661299492492138,0.2093253044912526,0.7434335111449529
Washington Wizards,2020,0.5248312353356892,0.12236385393333173,0.21688829372184867,0.21848736416356448,0.7561018874379006
Washington Wizards,2021,0.5306027572055433,0.12332449427567026,0.22251699081920384,0.2124241112667584,0.7777947743730708
Washington Wizards,2022,0.5332549894952523,0.1208893193140012,0.19865235576584908,0.20739952201524264,0.7713534579012284
Washington Wizards,2023,0.5520601971037945,0.12758438256679103,0.2054335093762751,0.2235174549430548,0.7626876600823592
Washington Wizards,2024,0.5370740044502428,0.12176307624426784,0.17100237790641484,0.19928529196456066,0.7285718463372824
Washington Wizards,2025,0.5118149177872371,0.1312446554709175,0.18125618576138236,0.2250698558865527,0.7221459896144605
