gameId,season,gameNumber,homeTeam,awayTeam,homeCourt,homeWin,homeWins,awayWins,round,eFG%_home_r2_roll,TOV%_home_r2_roll,FT/FGA_home_r2_roll,ORB%_home_r2_roll,DRB%_home_r2_roll,eFG%_home_r1_avg,TOV%_home_r1_avg,FT/FGA_home_r1_avg,ORB%_home_r1_avg,DRB%_home_r1_avg,eFG%_home_season,TOV%_home_season,FT/FGA_home_season,ORB%_home_season,DRB%_home_season,eFG%_away_r2_roll,TOV%_away_r2_roll,FT/FGA_away_r2_roll,ORB%_away_r2_roll,DRB%_away_r2_roll,eFG%_away_r1_avg,TOV%_away_r1_avg,FT/FGA_away_r1_avg,ORB%_away_r1_avg,DRB%_away_r1_avg,eFG%_away_season,TOV%_away_season,FT/FGA_away_season,ORB%_away_season,DRB%_away_season
42200206,2023,6,Miami Heat,New York Knicks,False,True,3,2,2.0,0.5032427213309567,0.10102886679143312,0.21858585858585858,0.24464847363552264,0.7104006776890565,0.6094424540976264,0.131629631111177,0.17550082101806236,0.1782119134239517,0.7790383783912601,0.5308604861096629,0.1240165455628831,0.2282665762316884,0.2264879803667216,0.7784395136663975,0.5162794813435695,0.13585278083317362,0.24334988600184512,0.28959932231094354,0.7553515263644773,0.479131454403548,0.13793846404845372,0.22995377143467638,0.3481900399342259,0.770391099127019,0.5424384620984565,0.1144517090393298,0.2179336014584558,0.2793742198056922,0.7763100738391441
42200226,2023,6,Phoenix Suns,Denver Nuggets,False,False,2,3,2.0,0.5337769296979824,0.10728929622114777,0.17543948254474567,0.22308780284298457,0.7335343497082627,0.5693427297795564,0.10921860671177411,0.2682291750497434,0.27176055217408596,0.7375462912437702,0.5361298655907643,0.1195259969163107,0.1934327014161419,0.2644991975443965,0.7631426278273162,0.5481498958548591,0.10056138835607653,0.19783840926880653,0.2664656502917372,0.7769121971570154,0.5538210722885645,0.10994913009137364,0.19825101970612805,0.2429064941007288,0.8039707721737852,0.5739329918825821,0.1308576633230589,0.195762284976208,0.2441077785276693,0.7656951336593567
42200216,2023,6,Philadelphia 76ers,Boston Celtics,False,False,3,2,2.0,0.5293497712641504,0.10949801081096114,0.2365921093555854,0.21519194391899407,0.7682782260190898,0.5301914390590226,0.12586141575284546,0.1542166358237542,0.3112630715527057,0.8559341662414036,0.5632950078319883,0.1255148697230274,0.2536039852001738,0.2143497896223308,0.7741853541538852,0.5606298092197947,0.10159719086229554,0.22612739273400564,0.23172177398091015,0.7848080560810059,0.6000097352086962,0.11596434284364404,0.14421629955312734,0.21328417287719612,0.7499774622492675,0.5667794323141807,0.1196626457561833,0.1997962100851573,0.2186984214800163,0.7872949524238839
42200235,2023,5,Golden State Warriors,Los Angeles Lakers,True,True,1,3,2.0,0.5306057856948714,0.12875161621714884,0.09723806596858021,0.2583117248814923,0.7927743212669682,0.5275257216234953,0.12349140388863875,0.2066288973520964,0.25657709670221335,0.7107155993710615,0.5723664216195072,0.1417268315553141,0.1799551702859207,0.2426381847728018,0.7598890263033143,0.5214613743196437,0.10001169791734507,0.2401700621732676,0.20722567873303166,0.7416882751185077,0.522285566740592,0.12890441726394752,0.19095378475718025,0.25338351817108745,0.7494268118108467,0.5439453372791243,0.1223939253894777,0.234854744283487,0.2266488597158133,0.7646795427342514
42200205,2023,5,New York Knicks,Miami Heat,True,True,1,3,2.0,0.4992225911160816,0.12567099462882764,0.20207468144596838,0.2674045582940848,0.752700046253469,0.479131454403548,0.13793846404845372,0.22995377143467638,0.3481900399342259,0.770391099127019,0.5424384620984565,0.1144517090393298,0.2179336014584558,0.2793742198056922,0.7763100738391441,0.5054738562091503,0.09860059068751956,0.22777777777777775,0.24729995374653096,0.7325954417059152,0.6094424540976264,0.131629631111177,0.17550082101806236,0.1782119134239517,0.7790383783912601,0.5308604861096629,0.1240165455628831,0.2282665762316884,0.2264879803667216,0.7784395136663975
42200225,2023,5,Denver Nuggets,Phoenix Suns,True,True,2,2,2.0,0.5425403109950445,0.1024069162128929,0.18553330570365523,0.2762638810464897,0.7628069131129359,0.5538210722885645,0.10994913009137364,0.19825101970612805,0.2429064941007288,0.8039707721737852,0.5739329918825821,0.1308576633230589,0.195762284976208,0.2441077785276693,0.7656951336593567,0.5464825257588415,0.11108288040908026,0.17100389863547755,0.2371930868870641,0.7237361189535103,0.5693427297795564,0.10921860671177411,0.2682291750497434,0.27176055217408596,0.7375462912437702,0.5361298655907643,0.1195259969163107,0.1934327014161419,0.2644991975443965,0.7631426278273162
42200215,2023,5,Boston Celtics,Philadelphia 76ers,True,False,2,2,2.0,0.583317382006671,0.10812144139025148,0.20735803609822992,0.2437338501291989,0.7935100701012574,0.6000097352086962,0.11596434284364404,0.14421629955312734,0.21328417287719612,0.7499774622492675,0.5667794323141807,0.1196626457561833,0.1997962100851573,0.2186984214800163,0.7872949524238839,0.5161175938270235,0.1055864141683029,0.22295532656789946,0.20648992989874257,0.756266149870801,0.5301914390590226,0.12586141575284546,0.1542166358237542,0.3112630715527057,0.8559341662414036,0.5632950078319883,0.1255148697230274,0.2536039852001738,0.2143497896223308,0.7741853541538852
42200234,2023,4,Los Angeles Lakers,Golden State Warriors,False,True,2,1,2.0,0.532491134751773,0.090456773693715,0.24270736971939558,0.2079248366013072,0.7253518086851419,0.522285566740592,0.12890441726394752,0.19095378475718025,0.25338351817108745,0.7494268118108467,0.5439453372791243,0.1223939253894777,0.234854744283487,0.2266488597158133,0.7646795427342514,0.5291798072830843,0.12195467794898994,0.09476703369454109,0.27464819131485796,0.7920751633986928,0.5275257216234953,0.12349140388863875,0.2066288973520964,0.25657709670221335,0.7107155993710615,0.5723664216195072,0.1417268315553141,0.1799551702859207,0.2426381847728018,0.7598890263033143
42200204,2023,4,Miami Heat,New York Knicks,False,True,2,1,2.0,0.4916122004357299,0.0912247598468562,0.24095860566448798,0.22139993832870797,0.7118366573172885,0.6094424540976264,0.131629631111177,0.17550082101806236,0.1782119134239517,0.7790383783912601,0.5308604861096629,0.1240165455628831,0.2282665762316884,0.2264879803667216,0.7784395136663975,0.48361257762845966,0.11284264457012216,0.1904855401735719,0.28816334268271143,0.778600061671292,0.479131454403548,0.13793846404845372,0.22995377143467638,0.3481900399342259,0.770391099127019,0.5424384620984565,0.1144517090393298,0.2179336014584558,0.2793742198056922,0.7763100738391441
42200224,2023,4,Phoenix Suns,Denver Nuggets,False,True,1,2,2.0,0.512593984962406,0.1075210230107832,0.1292397660818713,0.1986103903592227,0.7268862538427756,0.5693427297795564,0.10921860671177411,0.2682291750497434,0.27176055217408596,0.7375462912437702,0.5361298655907643,0.1195259969163107,0.1934327014161419,0.2644991975443965,0.7631426278273162,0.52301254949152,0.1087956071147858,0.18370732895318828,0.2731137461572244,0.8013896096407773,0.5538210722885645,0.10994913009137364,0.19825101970612805,0.2429064941007288,0.8039707721737852,0.5739329918825821,0.1308576633230589,0.195762284976208,0.2441077785276693,0.7656951336593567
42200214,2023,4,Philadelphia 76ers,Boston Celtics,False,True,1,2,2.0,0.510501114113687,0.1134295879647394,0.22767669916012967,0.1822966507177033,0.7713178294573644,0.5301914390590226,0.12586141575284546,0.1542166358237542,0.3112630715527057,0.8559341662414036,0.5632950078319883,0.1255148697230274,0.2536039852001738,0.2143497896223308,0.7741853541538852,0.588101336928435,0.11291582761544844,0.2151746994719694,0.2286821705426356,0.8177033492822967,0.6000097352086962,0.11596434284364404,0.14421629955312734,0.21328417287719612,0.7499774622492675,0.5667794323141807,0.1196626457561833,0.1997962100851573,0.2186984214800163,0.7872949524238839
42200233,2023,3,Los Angeles Lakers,Golden State Warriors,False,True,1,1,2.0,0.4893617021276596,0.0762049262799576,0.1890610545790934,0.2236519607843137,0.7226430976430976,0.522285566740592,0.12890441726394752,0.19095378475718025,0.25338351817108745,0.7494268118108467,0.5439453372791243,0.1223939253894777,0.234854744283487,0.2266488597158133,0.7646795427342514,0.5602532274081431,0.10206718886764565,0.07621648460774574,0.2773569023569023,0.7763480392156863,0.5275257216234953,0.12349140388863875,0.2066288973520964,0.25657709670221335,0.7107155993710615,0.5723664216195072,0.1417268315553141,0.1799551702859207,0.2426381847728018,0.7598890263033143
42200203,2023,3,Miami Heat,New York Knicks,False,True,1,1,2.0,0.5235294117647059,0.07733356955607146,0.20588235294117643,0.1938020351526364,0.7050098879367173,0.6094424540976264,0.131629631111177,0.17550082101806236,0.1782119134239517,0.7790383783912601,0.5308604861096629,0.1240165455628831,0.2282665762316884,0.2264879803667216,0.7784395136663975,0.5331111741349972,0.1120859232239377,0.19781622234826995,0.2949901120632828,0.8061979648473636,0.479131454403548,0.13793846404845372,0.22995377143467638,0.3481900399342259,0.770391099127019,0.5424384620984565,0.1144517090393298,0.2179336014584558,0.2793742198056922,0.7763100738391441
42200223,2023,3,Phoenix Suns,Denver Nuggets,False,True,0,2,2.0,0.49257518796992483,0.1210742435940876,0.1096491228070175,0.21458225220550076,0.7503293807641633,0.5693427297795564,0.10921860671177411,0.2682291750497434,0.27176055217408596,0.7375462912437702,0.5361298655907643,0.1195259969163107,0.1934327014161419,0.2644991975443965,0.7631426278273162,0.5370961438249089,0.10868150191672755,0.18277748827514323,0.24967061923583658,0.7854177477944992,0.5538210722885645,0.10994913009137364,0.19825101970612805,0.2429064941007288,0.8039707721737852,0.5739329918825821,0.1308576633230589,0.195762284976208,0.2441077785276693,0.7656951336593567
42200213,2023,3,Philadelphia 76ers,Boston Celtics,False,False,1,1,2.0,0.5157516711705306,0.1027589372031738,0.18766889489404065,0.17344497607655496,0.7641196013289037,0.5301914390590226,0.12586141575284546,0.1542166358237542,0.3112630715527057,0.8559341662414036,0.5632950078319883,0.1255148697230274,0.2536039852001738,0.2143497896223308,0.7741853541538852,0.6147101449275363,0.11387984575169655,0.19485507246376804,0.23588039867109628,0.8265550239234449,0.6000097352086962,0.11596434284364404,0.14421629955312734,0.21328417287719612,0.7499774622492675,0.5667794323141807,0.1196626457561833,0.1997962100851573,0.2186984214800163,0.7872949524238839
42200232,2023,2,Golden State Warriors,Los Angeles Lakers,True,True,0,1,2.0,0.5047169811320755,0.0685871056241426,0.0471698113207547,0.2592592592592592,0.7291666666666666,0.5275257216234953,0.12349140388863875,0.2066288973520964,0.25657709670221335,0.7107155993710615,0.5723664216195072,0.1417268315553141,0.1799551702859207,0.2426381847728018,0.7598890263033143,0.5,0.0709471443774388,0.2717391304347826,0.2708333333333333,0.7407407407407407,0.522285566740592,0.12890441726394752,0.19095378475718025,0.25338351817108745,0.7494268118108467,0.5439453372791243,0.1223939253894777,0.234854744283487,0.2266488597158133,0.7646795427342514
42200212,2023,2,Boston Celtics,Philadelphia 76ers,True,True,0,1,2.0,0.6533333333333333,0.1617468661544682,0.2266666666666666,0.2857142857142857,0.7894736842105263,0.6000097352086962,0.11596434284364404,0.14421629955312734,0.21328417287719612,0.7499774622492675,0.5667794323141807,0.1196626457561833,0.1997962100851573,0.2186984214800163,0.7872949524238839,0.601123595505618,0.0782166601486116,0.1348314606741573,0.2105263157894736,0.7142857142857143,0.5301914390590226,0.12586141575284546,0.1542166358237542,0.3112630715527057,0.8559341662414036,0.5632950078319883,0.1255148697230274,0.2536039852001738,0.2143497896223308,0.7741853541538852
42200202,2023,2,New York Knicks,Miami Heat,True,True,0,1,2.0,0.5174418604651163,0.1205936920222634,0.1395348837209302,0.2926829268292683,0.782608695652174,0.479131454403548,0.13793846404845372,0.22995377143467638,0.3481900399342259,0.770391099127019,0.5424384620984565,0.1144517090393298,0.2179336014584558,0.2793742198056922,0.7763100738391441,0.5,0.0843012364181341,0.2705882352941176,0.217391304347826,0.7073170731707317,0.6094424540976264,0.131629631111177,0.17550082101806236,0.1782119134239517,0.7790383783912601,0.5308604861096629,0.1240165455628831,0.2282665762316884,0.2264879803667216,0.7784395136663975
42200222,2023,2,Denver Nuggets,Phoenix Suns,True,True,1,0,2.0,0.5544554455445545,0.0850340136054421,0.1287128712871287,0.3478260869565217,0.8048780487804879,0.5538210722885645,0.10994913009137364,0.19825101970612805,0.2429064941007288,0.8039707721737852,0.5739329918825821,0.1308576633230589,0.195762284976208,0.2441077785276693,0.7656951336593567,0.5535714285714286,0.148864905098623,0.1666666666666666,0.1951219512195122,0.6521739130434783,0.5693427297795564,0.10921860671177411,0.2682291750497434,0.27176055217408596,0.7375462912437702,0.5361298655907643,0.1195259969163107,0.1934327014161419,0.2644991975443965,0.7631426278273162
42100227,2022,7,Phoenix Suns,Dallas Mavericks,True,False,3,3,2.0,0.5576774883716807,0.1499004658128554,0.19017731109382643,0.26731561731561726,0.8199151699151699,0.5775688036405523,0.10763077817730686,0.1937967683526436,0.19454269806187577,0.6575450269946107,0.550223223237852,0.1156295875708107,0.180541732146103,0.2201010599039058,0.7709264854834075,0.5340718078940788,0.11272098723830593,0.2261135732667829,0.18008483008483003,0.7326843826843827,0.5389525216179745,0.08673168248115216,0.21839028846680195,0.14331313669663434,0.7829428067523305,0.5394819101047275,0.1168187006018598,0.19450238067763,0.2146913170938256,0.7817786159638379
42100217,2022,7,Boston Celtics,Milwaukee Bucks,True,True,3,3,2.0,0.525167207337098,0.11786613369249649,0.20135776696436913,0.16300964614690103,0.7655479130307792,0.5636623863028357,0.12953685812348187,0.2259563937934724,0.3016640866873065,0.7666040489857899,0.5432406612540167,0.1235615889158951,0.1965303884978194,0.2384378591524155,0.7748749088039898,0.4717730789258136,0.11360599152187839,0.1839275509947642,0.2344520869692208,0.836990353853099,0.5529633847939245,0.13842800834147603,0.17116138143677403,0.18449398962196445,0.8467005837565379,0.546993123144159,0.1189563724283122,0.2009297582740658,0.2286078009705852,0.7874709675606457
42100236,2022,6,Golden State Warriors,Memphis Grizzlies,False,True,3,2,2.0,0.5456127867106095,0.15735856631178927,0.16908100025522374,0.2163737088095518,0.7457095325101064,0.6093383331471818,0.12157836279274917,0.2304180892666428,0.1877305877305877,0.7281552748400575,0.5523677843120525,0.1348557134703063,0.1818884716302517,0.2276387892777297,0.7904162930811061,0.5078508617939396,0.1108600212883202,0.1798278339382458,0.2542904674898936,0.7836262911904481,0.519714709579449,0.1358848571698649,0.26720870315156886,0.26752747566671947,0.8278661254591935,0.5234384396619985,0.1121842283489897,0.1821206985037664,0.2998756147767057,0.7772215237335987
42100216,2022,6,Milwaukee Bucks,Boston Celtics,False,False,3,2,2.0,0.47635496743824907,0.11575105813901128,0.1843494248300807,0.24719616289965032,0.8363884246237188,0.5529633847939245,0.13842800834147603,0.17116138143677403,0.18449398962196445,0.8467005837565379,0.546993123144159,0.1189563724283122,0.2009297582740658,0.2286078009705852,0.7874709675606457,0.5233040970803796,0.12621866027878878,0.20714656173655327,0.1636115753762812,0.7528038371003497,0.5636623863028357,0.12953685812348187,0.2259563937934724,0.3016640866873065,0.7666040489857899,0.5432406612540167,0.1235615889158951,0.1965303884978194,0.2384378591524155,0.7748749088039898
42100226,2022,6,Dallas Mavericks,Phoenix Suns,False,True,2,3,2.0,0.5291978577845828,0.12124274878853122,0.20120641779026935,0.18020436020436015,0.736999036999037,0.5389525216179745,0.08673168248115216,0.21839028846680195,0.14331313669663434,0.7829428067523305,0.5394819101047275,0.1168187006018598,0.19450238067763,0.2146913170938256,0.7817786159638379,0.5820334988665297,0.13960227263342723,0.1820589271587456,0.263000963000963,0.8197956397956399,0.5775688036405523,0.10763077817730686,0.1937967683526436,0.19454269806187577,0.6575450269946107,0.550223223237852,0.1156295875708107,0.180541732146103,0.2201010599039058,0.7709264854834075
42100206,2022,6,Philadelphia 76ers,Miami Heat,False,False,2,3,2.0,0.5289562240917527,0.15194210429161686,0.2569358981075899,0.1834441980783444,0.7618013741073278,0.5768982340691278,0.13916329766693933,0.27606469910213866,0.23831852278426688,0.7800437941944649,0.5359777950560094,0.1164200821093446,0.2353431528909556,0.1969748003763559,0.7705276258575071,0.5203112899825519,0.1205405477793616,0.24926413282722928,0.23819862589267213,0.8165558019216557,0.5438465697038244,0.12221222397544751,0.1962088463979425,0.20203649027178439,0.786999605420658,0.5484392159947342,0.1338302219202494,0.2074194828259037,0.2324057532503444,0.7810203233479376
42100235,2022,5,Memphis Grizzlies,Golden State Warriors,True,True,1,3,2.0,0.4933994358282831,0.11811676147128405,0.1692292368672517,0.2296277902447199,0.7539231078904992,0.519714709579449,0.1358848571698649,0.26720870315156886,0.26752747566671947,0.8278661254591935,0.5234384396619985,0.1121842283489897,0.1821206985037664,0.2998756147767057,0.7772215237335987,0.5476409833882618,0.14563990859526946,0.18322625031902967,0.2460768921095008,0.7703722097552801,0.6093383331471818,0.12157836279274917,0.2304180892666428,0.1877305877305877,0.7281552748400575,0.5523677843120525,0.1348557134703063,0.1818884716302517,0.2276387892777297,0.7904162930811061
42100215,2022,5,Boston Celtics,Milwaukee Bucks,True,False,2,2,2.0,0.5108374384236453,0.13241835577444946,0.2192990558292282,0.17073068543656775,0.7795464630421037,0.5636623863028357,0.12953685812348187,0.2259563937934724,0.3016640866873065,0.7666040489857899,0.5432406612540167,0.1235615889158951,0.1965303884978194,0.2384378591524155,0.7748749088039898,0.46908501364563737,0.11623994312194337,0.18424112886368785,0.22045353695789624,0.8292693145634322,0.5529633847939245,0.13842800834147603,0.17116138143677403,0.18449398962196445,0.8467005837565379,0.546993123144159,0.1189563724283122,0.2009297582740658,0.2286078009705852,0.7874709675606457
42100225,2022,5,Phoenix Suns,Dallas Mavericks,True,True,2,2,2.0,0.5867372758820127,0.14621162992795908,0.19309090032774237,0.2605693855693856,0.8088354588354588,0.5775688036405523,0.10763077817730686,0.1937967683526436,0.19454269806187577,0.6575450269946107,0.550223223237852,0.1156295875708107,0.180541732146103,0.2201010599039058,0.7709264854834075,0.5523423926532638,0.1069459815843952,0.18812774054769585,0.19116454116454112,0.7394306144306144,0.5389525216179745,0.08673168248115216,0.21839028846680195,0.14331313669663434,0.7829428067523305,0.5394819101047275,0.1168187006018598,0.19450238067763,0.2146913170938256,0.7817786159638379
42100205,2022,5,Miami Heat,Philadelphia 76ers,True,True,2,2,2.0,0.4971153029543804,0.12451510633759624,0.2609849279387985,0.2389247529540755,0.8227780857354028,0.5438465697038244,0.12221222397544751,0.1962088463979425,0.20203649027178439,0.786999605420658,0.5484392159947342,0.1338302219202494,0.2074194828259037,0.2324057532503444,0.7810203233479376,0.5567835154088085,0.15275290917493,0.27999340204625206,0.17722191426459716,0.7610752470459246,0.5768982340691278,0.13916329766693933,0.27606469910213866,0.23831852278426688,0.7800437941944649,0.5359777950560094,0.1164200821093446,0.2353431528909556,0.1969748003763559,0.7705276258575071
42100234,2022,4,Golden State Warriors,Memphis Grizzlies,False,True,2,1,2.0,0.5801879778510158,0.14808234931190378,0.1702275930179655,0.2586580783682233,0.7555580080687685,0.6093383331471818,0.12157836279274917,0.2304180892666428,0.1877305877305877,0.7281552748400575,0.5523677843120525,0.1348557134703063,0.1818884716302517,0.2276387892777297,0.7904162930811061,0.5033520255488219,0.12258500133343982,0.19438898248966893,0.2444419919312315,0.7413419216317768,0.519714709579449,0.1358848571698649,0.26720870315156886,0.26752747566671947,0.8278661254591935,0.5234384396619985,0.1121842283489897,0.1821206985037664,0.2998756147767057,0.7772215237335987
42100214,2022,4,Milwaukee Bucks,Boston Celtics,False,False,2,1,2.0,0.4711913657119136,0.1315701290566317,0.17118675337853417,0.2017394677169113,0.8065471202726103,0.5529633847939245,0.13842800834147603,0.17116138143677403,0.18449398962196445,0.8467005837565379,0.546993123144159,0.1189563724283122,0.2009297582740658,0.2286078009705852,0.7874709675606457,0.48667214012041593,0.1412334660165428,0.2209701696770662,0.19345287972738948,0.7982605322830887,0.5636623863028357,0.12953685812348187,0.2259563937934724,0.3016640866873065,0.7666040489857899,0.5432406612540167,0.1235615889158951,0.1965303884978194,0.2384378591524155,0.7748749088039898
42100204,2022,4,Philadelphia 76ers,Miami Heat,False,True,1,2,2.0,0.5217897852509603,0.14698120316294527,0.24587355566951255,0.19462921901946287,0.7319387132329499,0.5768982340691278,0.13916329766693933,0.27606469910213866,0.23831852278426688,0.7800437941944649,0.5359777950560094,0.1164200821093446,0.2353431528909556,0.1969748003763559,0.7705276258575071,0.4941212169473039,0.12564245511431024,0.24635388765823543,0.26806128676705016,0.805370780980537,0.5438465697038244,0.12221222397544751,0.1962088463979425,0.20203649027178439,0.786999605420658,0.5484392159947342,0.1338302219202494,0.2074194828259037,0.2324057532503444,0.7810203233479376
42100224,2022,4,Dallas Mavericks,Phoenix Suns,False,True,1,2,2.0,0.548221229420038,0.10745985228245157,0.19201345798516312,0.17552097552097548,0.7551382551382552,0.5389525216179745,0.08673168248115216,0.21839028846680195,0.14331313669663434,0.7829428067523305,0.5394819101047275,0.1168187006018598,0.19450238067763,0.2146913170938256,0.7817786159638379,0.6096973202236361,0.1429228881350631,0.20189897821476763,0.24486174486174483,0.8244790244790244,0.5775688036405523,0.10763077817730686,0.1937967683526436,0.19454269806187577,0.6575450269946107,0.550223223237852,0.1156295875708107,0.180541732146103,0.2201010599039058,0.7709264854834075
42100233,2022,3,Golden State Warriors,Memphis Grizzlies,False,True,1,1,2.0,0.5085172608941708,0.1495545834743869,0.1435766836445953,0.3139130434782609,0.7187028657616893,0.6093383331471818,0.12157836279274917,0.2304180892666428,0.1877305877305877,0.7281552748400575,0.5523677843120525,0.1348557134703063,0.1818884716302517,0.2276387892777297,0.7904162930811061,0.49415847310584154,0.13089269097931905,0.204626951995373,0.2812971342383107,0.6860869565217391,0.519714709579449,0.1358848571698649,0.26720870315156886,0.26752747566671947,0.8278661254591935,0.5234384396619985,0.1121842283489897,0.1821206985037664,0.2998756147767057,0.7772215237335987
42100213,2022,3,Milwaukee Bucks,Boston Celtics,False,True,1,1,2.0,0.48203957382039575,0.1467137351109435,0.18607305936073054,0.16995614035087714,0.8176638176638176,0.5529633847939245,0.13842800834147603,0.17116138143677403,0.18449398962196445,0.8467005837565379,0.546993123144159,0.1189563724283122,0.2009297582740658,0.2286078009705852,0.7874709675606457,0.5202380952380952,0.1592001463747616,0.17053571428571423,0.1823361823361823,0.8300438596491229,0.5636623863028357,0.12953685812348187,0.2259563937934724,0.3016640866873065,0.7666040489857899,0.5432406612540167,0.1235615889158951,0.1965303884978194,0.2384378591524155,0.7748749088039898
42100223,2022,3,Dallas Mavericks,Phoenix Suns,False,True,0,2,2.0,0.5639985107967238,0.12262441012441011,0.2324646314221891,0.17237237237237235,0.7543290043290043,0.5389525216179745,0.08673168248115216,0.21839028846680195,0.14331313669663434,0.7829428067523305,0.5394819101047275,0.1168187006018598,0.19450238067763,0.2146913170938256,0.7817786159638379,0.6480986119144014,0.12904296674074725,0.2173221515326778,0.24567099567099565,0.8276276276276276,0.5775688036405523,0.10763077817730686,0.1937967683526436,0.19454269806187577,0.6575450269946107,0.550223223237852,0.1156295875708107,0.180541732146103,0.2201010599039058,0.7709264854834075
42100203,2022,3,Philadelphia 76ers,Miami Heat,False,True,0,2,2.0,0.4841772151898734,0.12118250708555504,0.22701928872814944,0.17073170731707316,0.7174732872407291,0.5768982340691278,0.13916329766693933,0.27606469910213866,0.23831852278426688,0.7800437941944649,0.5359777950560094,0.1164200821093446,0.2353431528909556,0.1969748003763559,0.7705276258575071,0.5431298773690078,0.12382565562293715,0.2526477146042363,0.2825267127592709,0.8292682926829269,0.5438465697038244,0.12221222397544751,0.1962088463979425,0.20203649027178439,0.786999605420658,0.5484392159947342,0.1338302219202494,0.2074194828259037,0.2324057532503444,0.7810203233479376
42100222,2022,2,Phoenix Suns,Dallas Mavericks,True,True,1,0,2.0,0.5659340659340659,0.0918105031215571,0.1978021978021978,0.3095238095238095,0.8444444444444444,0.5775688036405523,0.10763077817730686,0.1937967683526436,0.19454269806187577,0.6575450269946107,0.550223223237852,0.1156295875708107,0.180541732146103,0.2201010599039058,0.7709264854834075,0.5647058823529412,0.0857142857142857,0.2117647058823529,0.1555555555555555,0.6904761904761905,0.5389525216179745,0.08673168248115216,0.21839028846680195,0.14331313669663434,0.7829428067523305,0.5394819101047275,0.1168187006018598,0.19450238067763,0.2146913170938256,0.7817786159638379
42100202,2022,2,Miami Heat,Philadelphia 76ers,True,True,1,0,2.0,0.483695652173913,0.1151257527453064,0.1847826086956521,0.3488372093023256,0.7804878048780488,0.5438465697038244,0.12221222397544751,0.1962088463979425,0.20203649027178439,0.786999605420658,0.5484392159947342,0.1338302219202494,0.2074194828259037,0.2324057532503444,0.7810203233479376,0.4683544303797468,0.1459143968871595,0.2278481012658227,0.2195121951219512,0.6511627906976745,0.5768982340691278,0.13916329766693933,0.27606469910213866,0.23831852278426688,0.7800437941944649,0.5359777950560094,0.1164200821093446,0.2353431528909556,0.1969748003763559,0.7705276258575071
42100232,2022,2,Memphis Grizzlies,Golden State Warriors,True,True,0,1,2.0,0.5157894736842106,0.1316222441592629,0.1894736842105263,0.3076923076923077,0.6521739130434783,0.519714709579449,0.1358848571698649,0.26720870315156886,0.26752747566671947,0.8278661254591935,0.5234384396619985,0.1121842283489897,0.1821206985037664,0.2998756147767057,0.7772215237335987,0.5591397849462365,0.1502504173622704,0.1397849462365591,0.3478260869565217,0.6923076923076923,0.6093383331471818,0.12157836279274917,0.2304180892666428,0.1877305877305877,0.7281552748400575,0.5523677843120525,0.1348557134703063,0.1818884716302517,0.2276387892777297,0.7904162930811061
42100212,2022,2,Boston Celtics,Milwaukee Bucks,True,True,0,1,2.0,0.4404761904761904,0.1624548736462094,0.1785714285714285,0.1851851851851851,0.7916666666666666,0.5636623863028357,0.12953685812348187,0.2259563937934724,0.3016640866873065,0.7666040489857899,0.5432406612540167,0.1235615889158951,0.1965303884978194,0.2384378591524155,0.7748749088039898,0.4777777777777778,0.1236312257152949,0.1666666666666666,0.2083333333333333,0.8148148148148148,0.5529633847939245,0.13842800834147603,0.17116138143677403,0.18449398962196445,0.8467005837565379,0.546993123144159,0.1189563724283122,0.2009297582740658,0.2286078009705852,0.7874709675606457
42000207,2021,7,Philadelphia 76ers,Atlanta Hawks,True,False,3,3,2.0,0.5632464133571089,0.11815300756091911,0.2375397381527223,0.21177972498727216,0.791061006032408,0.5769785090697216,0.10345482004586253,0.23567859189383097,0.22491621853323976,0.7722508339368136,0.5418905430527134,0.1280317729463251,0.2295319505769554,0.2310228344739417,0.7833718120519533,0.5115161781208631,0.11012676041564,0.21849900545084922,0.20893899396759197,0.7882202750127277,0.5197185547115459,0.10370768516138736,0.18903891195452727,0.185391641730088,0.7556862745098039,0.5409775698478416,0.1194387973466741,0.2279671458788673,0.2407810507517135,0.7805047736110701
42000217,2021,7,Brooklyn Nets,Milwaukee Bucks,True,False,3,3,2.0,0.5290884851528642,0.10940512235546344,0.12884749033498027,0.1325852476984881,0.8021062125009494,0.5814224430188285,0.10478399144497921,0.2961782193709904,0.26472001223990205,0.7112944849459006,0.576805278515305,0.1219415231269228,0.2106506320576502,0.211790886537752,0.7757724686368164,0.49578939645010495,0.12477353518953421,0.14578414261181796,0.19789378749905065,0.8674147523015119,0.5391018627435,0.12563086967434003,0.1771603043342823,0.31416223404255317,0.8304311320997504,0.5668892391853396,0.120066808252772,0.1779744880877236,0.2304397246371305,0.7982286741821256
42000226,2021,6,Los Angeles Clippers,Utah Jazz,False,True,3,2,2.0,0.5797831134496699,0.10443117490630667,0.25870355190084204,0.21931258890986624,0.8142293233082707,0.5718393028818483,0.10825970753473928,0.24677229977064924,0.22661690161690157,0.7639176025119937,0.5659887845389676,0.1217075574614655,0.1883983217239119,0.2257547693262027,0.7928906508332951,0.567967646388699,0.12274236465299182,0.21812411272937582,0.18577067669172928,0.7806874110901336,0.583804991782288,0.1218751019151639,0.26124068340786605,0.24968518858120908,0.7663817663817664,0.5644915251657306,0.1270310377972068,0.1975356824418129,0.2418400434844667,0.7947515941857185
