gameId,season,teamName,eFG%,TOV%,FT/FGA,ORB%,DRB%,homeScore,awayScore
41500134,2016,Atlanta Hawks,0.43434343434343436,0.1252923488138991,0.09090909090909091,0.23076923076923078,0.7551020408163265,104,95
41500134,2016,Boston Celtics,0.48404255319148937,0.12031625988312135,0.13829787234042554,0.24489795918367346,0.7692307692307693,104,95
41500144,2016,Golden State Warriors,0.6348314606741573,0.14280614066404854,0.0898876404494382,0.16666666666666666,0.8,94,121
41500144,2016,Houston Rockets,0.4551282051282051,0.1596877217885025,0.2948717948717949,0.2,0.8333333333333334,94,121
41500154,2016,San Antonio Spurs,0.5555555555555556,0.11252813203300825,0.32098765432098764,0.3611111111111111,0.6666666666666666,95,116
41500154,2016,Memphis Grizzlies,0.4807692307692308,0.1590568862275449,0.2564102564102564,0.3333333333333333,0.6388888888888888,95,116
41500173,2016,Los Angeles Clippers,0.42613636363636365,0.09248982611912689,0.14772727272727273,0.21568627450980393,0.673469387755102,96,88
41500173,2016,Portland Trail Blazers,0.45977011494252873,0.14144271570014144,0.1839080459770115,0.32653061224489793,0.7843137254901961,96,88
41500164,2016,Dallas Mavericks,0.5662650602409639,0.11709601873536299,0.1686746987951807,0.1891891891891892,0.6842105263157895,108,119
41500164,2016,Oklahoma City Thunder,0.572289156626506,0.08414360508601346,0.2891566265060241,0.3157894736842105,0.8108108108108109,108,119
41500123,2016,Miami Heat,0.3860759493670886,0.13992537313432835,0.24050632911392406,0.24,0.82,96,80
41500123,2016,Charlotte Hornets,0.4166666666666667,0.038580246913580245,0.23333333333333334,0.18,0.76,96,80
41500114,2016,Indiana Pacers,0.5058823529411764,0.12273413897280966,0.16470588235294117,0.3409090909090909,0.717948717948718,100,83
41500114,2016,Toronto Raptors,0.4189189189189189,0.17890772128060264,0.28378378378378377,0.28205128205128205,0.6590909090909091,100,83
41500153,2016,San Antonio Spurs,0.5324675324675324,0.11415525114155252,0.18181818181818182,0.175,0.6808510638297872,87,96
