gameId,gameDate,season,homeTeam,awayTeam,seriesId,round,gameNumber,homeWin,gameLabel,gameSubLabel,homeScore,awayScore,homeSeed,awaySeed,matchupType,conference_home,conference_away,homeCourt
42400407,2025-06-22 20:00:00,2025,Oklahoma City Thunder,Indiana Pacers,Oklahoma City Thunder_vs_Indiana Pacers_vs_2025,4.0,7,True,NBA Finals,Game 7,103,91,1.0,4.0,NBA Finals,Western,Eastern,True
42400406,2025-06-19 20:30:00,2025,Indiana Pacers,Oklahoma City Thunder,Indiana Pacers_vs_Oklahoma City Thunder_vs_2025,4.0,6,True,NBA Finals,Game 6,108,91,4.0,1.0,NBA Finals,Eastern,Western,False
42400405,2025-06-16 20:30:00,2025,Oklahoma City Thunder,Indiana Pacers,Oklahoma City Thunder_vs_Indiana Pacers_vs_2025,4.0,5,True,NBA Finals,Game 5,120,109,1.0,4.0,NBA Finals,Western,Eastern,True
42400404,2025-06-13 20:30:00,2025,Indiana Pacers,Oklahoma City Thunder,Indiana Pacers_vs_Oklahoma City Thunder_vs_2025,4.0,4,False,NBA Finals,Game 4,104,111,4.0,1.0,NBA Finals,Eastern,Western,False
42400403,2025-06-11 20:30:00,2025,Indiana Pacers,Oklahoma City Thunder,Indiana Pacers_vs_Oklahoma City Thunder_vs_2025,4.0,3,True,NBA Finals,Game 3,116,107,4.0,1.0,NBA Finals,Eastern,Western,False
42400402,2025-06-08 20:00:00,2025,Oklahoma City Thunder,Indiana Pacers,Oklahoma City Thunder_vs_Indiana Pacers_vs_2025,4.0,2,True,NBA Finals,Game 2,123,107,1.0,4.0,NBA Finals,Western,Eastern,True
42400401,2025-06-05 20:30:00,2025,Oklahoma City Thunder,Indiana Pacers,Oklahoma City Thunder_vs_Indiana Pacers_vs_2025,4.0,1,False,NBA Finals,Game 1,110,111,1.0,4.0,NBA Finals,Western,Eastern,True
42400306,2025-05-31 20:00:00,2025,Indiana Pacers,New York Knicks,Indiana Pacers_vs_New York Knicks_vs_2025,3.0,6,True,East Conf. Finals,Game 6,125,108,4.0,3.0,Conference Finals,Eastern,Eastern,False
42400305,2025-05-29 20:00:00,2025,New York Knicks,Indiana Pacers,New York Knicks_vs_Indiana Pacers_vs_2025,3.0,5,True,East Conf. Finals,Game 5,111,94,3.0,4.0,Conference Finals,Eastern,Eastern,True
42400315,2025-05-28 20:30:00,2025,Oklahoma City Thunder,Minnesota Timberwolves,Oklahoma City Thunder_vs_Minnesota Timberwolves_vs_2025,3.0,5,True,West Conf. Finals,Game 5,124,94,1.0,6.0,Conference Finals,Western,Western,True
42400304,2025-05-27 20:00:00,2025,Indiana Pacers,New York Knicks,Indiana Pacers_vs_New York Knicks_vs_2025,3.0,4,True,East Conf. Finals,Game 4,130,121,4.0,3.0,Conference Finals,Eastern,Eastern,False
42400314,2025-05-26 20:30:00,2025,Minnesota Timberwolves,Oklahoma City Thunder,Minnesota Timberwolves_vs_Oklahoma City Thunder_vs_2025,3.0,4,False,West Conf. Finals,Game 4,126,128,6.0,1.0,Conference Finals,Western,Western,False
42400303,2025-05-25 20:00:00,2025,Indiana Pacers,New York Knicks,Indiana Pacers_vs_New York Knicks_vs_2025,3.0,3,False,East Conf. Finals,Game 3,100,106,4.0,3.0,Conference Finals,Eastern,Eastern,False
42400313,2025-05-24 20:30:00,2025,Minnesota Timberwolves,Oklahoma City Thunder,Minnesota Timberwolves_vs_Oklahoma City Thunder_vs_2025,3.0,3,True,West Conf. Finals,Game 3,143,101,6.0,1.0,Conference Finals,Western,Western,False
42400302,2025-05-23 20:00:00,2025,New York Knicks,Indiana Pacers,New York Knicks_vs_Indiana Pacers_vs_2025,3.0,2,False,East Conf. Finals,Game 2,109,114,3.0,4.0,Conference Finals,Eastern,Eastern,True
42400312,2025-05-22 20:30:00,2025,Oklahoma City Thunder,Minnesota Timberwolves,Oklahoma City Thunder_vs_Minnesota Timberwolves_vs_2025,3.0,2,True,West Conf. Finals,Game 2,118,103,1.0,6.0,Conference Finals,Western,Western,True
42400301,2025-05-21 20:00:00,2025,New York Knicks,Indiana Pacers,New York Knicks_vs_Indiana Pacers_vs_2025,3.0,1,False,East Conf. Finals,Game 1,135,138,3.0,4.0,Conference Finals,Eastern,Eastern,True
42400311,2025-05-20 20:30:00,2025,Oklahoma City Thunder,Minnesota Timberwolves,Oklahoma City Thunder_vs_Minnesota Timberwolves_vs_2025,3.0,1,True,West Conf. Finals,Game 1,114,88,1.0,6.0,Conference Finals,Western,Western,True
42400227,2025-05-18 15:30:00,2025,Oklahoma City Thunder,Denver Nuggets,Oklahoma City Thunder_vs_Denver Nuggets_vs_2025,2.0,7,True,West Conf. Semifinals,Game 7,125,93,1.0,4.0,Conference Semifinals,Western,Western,True
42400216,2025-05-16 20:00:00,2025,New York Knicks,Boston Celtics,New York Knicks_vs_Boston Celtics_vs_2025,2.0,6,True,East Conf. Semifinals,Game 6,119,81,3.0,2.0,Conference Semifinals,Eastern,Eastern,False
42400226,2025-05-15 20:30:00,2025,Denver Nuggets,Oklahoma City Thunder,Denver Nuggets_vs_Oklahoma City Thunder_vs_2025,2.0,6,True,West Conf. Semifinals,Game 6,119,107,4.0,1.0,Conference Semifinals,Western,Western,False
42400235,2025-05-14 21:30:00,2025,Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves_vs_Golden State Warriors_vs_2025,2.0,5,True,West Conf. Semifinals,Game 5,121,110,6.0,7.0,Conference Semifinals,Western,Western,True
42400215,2025-05-14 19:00:00,2025,Boston Celtics,New York Knicks,Boston Celtics_vs_New York Knicks_vs_2025,2.0,5,True,East Conf. Semifinals,Game 5,127,102,2.0,3.0,Conference Semifinals,Eastern,Eastern,True
42400225,2025-05-13 21:30:00,2025,Oklahoma City Thunder,Denver Nuggets,Oklahoma City Thunder_vs_Denver Nuggets_vs_2025,2.0,5,True,West Conf. Semifinals,Game 5,112,105,1.0,4.0,Conference Semifinals,Western,Western,True
42400205,2025-05-13 19:00:00,2025,Cleveland Cavaliers,Indiana Pacers,Cleveland Cavaliers_vs_Indiana Pacers_vs_2025,2.0,5,False,East Conf. Semifinals,Game 5,105,114,1.0,4.0,Conference Semifinals,Eastern,Eastern,True
42400234,2025-05-12 22:00:00,2025,Golden State Warriors,Minnesota Timberwolves,Golden State Warriors_vs_Minnesota Timberwolves_vs_2025,2.0,4,False,West Conf. Semifinals,Game 4,110,117,7.0,6.0,Conference Semifinals,Western,Western,False
42400214,2025-05-12 19:30:00,2025,New York Knicks,Boston Celtics,New York Knicks_vs_Boston Celtics_vs_2025,2.0,4,True,East Conf. Semifinals,Game 4,121,113,3.0,2.0,Conference Semifinals,Eastern,Eastern,False
42400204,2025-05-11 20:00:00,2025,Indiana Pacers,Cleveland Cavaliers,Indiana Pacers_vs_Cleveland Cavaliers_vs_2025,2.0,4,True,East Conf. Semifinals,Game 4,129,109,4.0,1.0,Conference Semifinals,Eastern,Eastern,False
42400224,2025-05-11 15:30:00,2025,Denver Nuggets,Oklahoma City Thunder,Denver Nuggets_vs_Oklahoma City Thunder_vs_2025,2.0,4,False,West Conf. Semifinals,Game 4,87,92,4.0,1.0,Conference Semifinals,Western,Western,False
42400233,2025-05-10 20:30:00,2025,Golden State Warriors,Minnesota Timberwolves,Golden State Warriors_vs_Minnesota Timberwolves_vs_2025,2.0,3,False,West Conf. Semifinals,Game 3,97,102,7.0,6.0,Conference Semifinals,Western,Western,False
42400213,2025-05-10 15:30:00,2025,New York Knicks,Boston Celtics,New York Knicks_vs_Boston Celtics_vs_2025,2.0,3,False,East Conf. Semifinals,Game 3,93,115,3.0,2.0,Conference Semifinals,Eastern,Eastern,False
42400223,2025-05-09 22:00:00,2025,Denver Nuggets,Oklahoma City Thunder,Denver Nuggets_vs_Oklahoma City Thunder_vs_2025,2.0,3,True,West Conf. Semifinals,Game 3,113,104,4.0,1.0,Conference Semifinals,Western,Western,False
42400203,2025-05-09 19:30:00,2025,Indiana Pacers,Cleveland Cavaliers,Indiana Pacers_vs_Cleveland Cavaliers_vs_2025,2.0,3,False,East Conf. Semifinals,Game 3,104,126,4.0,1.0,Conference Semifinals,Eastern,Eastern,False
42400232,2025-05-08 20:30:00,2025,Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves_vs_Golden State Warriors_vs_2025,2.0,2,True,West Conf. Semifinals,Game 2,117,93,6.0,7.0,Conference Semifinals,Western,Western,True
42400222,2025-05-07 21:30:00,2025,Oklahoma City Thunder,Denver Nuggets,Oklahoma City Thunder_vs_Denver Nuggets_vs_2025,2.0,2,True,West Conf. Semifinals,Game 2,149,106,1.0,4.0,Conference Semifinals,Western,Western,True
42400212,2025-05-07 19:00:00,2025,Boston Celtics,New York Knicks,Boston Celtics_vs_New York Knicks_vs_2025,2.0,2,False,East Conf. Semifinals,Game 2,90,91,2.0,3.0,Conference Semifinals,Eastern,Eastern,True
42400231,2025-05-06 21:30:00,2025,Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves_vs_Golden State Warriors_vs_2025,2.0,1,False,West Conf. Semifinals,Game 1,88,99,6.0,7.0,Conference Semifinals,Western,Western,True
42400202,2025-05-06 19:00:00,2025,Cleveland Cavaliers,Indiana Pacers,Cleveland Cavaliers_vs_Indiana Pacers_vs_2025,2.0,2,False,East Conf. Semifinals,Game 2,119,120,1.0,4.0,Conference Semifinals,Eastern,Eastern,True
42400221,2025-05-05 21:30:00,2025,Oklahoma City Thunder,Denver Nuggets,Oklahoma City Thunder_vs_Denver Nuggets_vs_2025,2.0,1,False,West Conf. Semifinals,Game 1,119,121,1.0,4.0,Conference Semifinals,Western,Western,True
42400211,2025-05-05 19:00:00,2025,Boston Celtics,New York Knicks,Boston Celtics_vs_New York Knicks_vs_2025,2.0,1,False,East Conf. Semifinals,Game 1,105,108,2.0,3.0,Conference Semifinals,Eastern,Eastern,True
42400157,2025-05-04 20:30:00,2025,Houston Rockets,Golden State Warriors,Houston Rockets_vs_Golden State Warriors_vs_2025,1.0,7,False,West First Round,Game 7,89,103,2.0,7.0,First Round,Western,Western,True
42400201,2025-05-04 18:00:00,2025,Cleveland Cavaliers,Indiana Pacers,Cleveland Cavaliers_vs_Indiana Pacers_vs_2025,2.0,1,False,East Conf. Semifinals,Game 1,112,121,1.0,4.0,Conference Semifinals,Eastern,Eastern,True
42400177,2025-05-03 19:30:00,2025,Denver Nuggets,Los Angeles Clippers,Denver Nuggets_vs_Los Angeles Clippers_vs_2025,1.0,7,True,West First Round,Game 7,120,101,4.0,5.0,First Round,Western,Western,True
42400156,2025-05-02 21:00:00,2025,Golden State Warriors,Houston Rockets,Golden State Warriors_vs_Houston Rockets_vs_2025,1.0,6,False,West First Round,Game 6,107,115,7.0,2.0,First Round,Western,Western,False
42400176,2025-05-01 22:00:00,2025,Los Angeles Clippers,Denver Nuggets,Los Angeles Clippers_vs_Denver Nuggets_vs_2025,1.0,6,True,West First Round,Game 6,111,105,5.0,4.0,First Round,Western,Western,False
42400126,2025-05-01 19:30:00,2025,Detroit Pistons,New York Knicks,Detroit Pistons_vs_New York Knicks_vs_2025,1.0,6,False,East First Round,Game 6,113,116,6.0,3.0,First Round,Eastern,Eastern,False
42400165,2025-04-30 22:00:00,2025,Los Angeles Lakers,Minnesota Timberwolves,Los Angeles Lakers_vs_Minnesota Timberwolves_vs_2025,1.0,5,False,West First Round,Game 5,96,103,3.0,6.0,First Round,Western,Western,True
42400155,2025-04-30 19:30:00,2025,Houston Rockets,Golden State Warriors,Houston Rockets_vs_Golden State Warriors_vs_2025,1.0,5,True,West First Round,Game 5,131,116,2.0,7.0,First Round,Western,Western,True
42400175,2025-04-29 22:00:00,2025,Denver Nuggets,Los Angeles Clippers,Denver Nuggets_vs_Los Angeles Clippers_vs_2025,1.0,5,True,West First Round,Game 5,131,115,4.0,5.0,First Round,Western,Western,True
42400115,2025-04-29 20:30:00,2025,Boston Celtics,Orlando Magic,Boston Celtics_vs_Orlando Magic_vs_2025,1.0,5,True,East First Round,Game 5,120,89,2.0,7.0,First Round,Eastern,Eastern,True
42400125,2025-04-29 19:30:00,2025,New York Knicks,Detroit Pistons,New York Knicks_vs_Detroit Pistons_vs_2025,1.0,5,False,East First Round,Game 5,103,106,3.0,6.0,First Round,Eastern,Eastern,True
42400135,2025-04-29 18:00:00,2025,Indiana Pacers,Milwaukee Bucks,Indiana Pacers_vs_Milwaukee Bucks_vs_2025,1.0,5,True,East First Round,Game 5,119,118,4.0,5.0,First Round,Eastern,Eastern,True
42400154,2025-04-28 22:00:00,2025,Golden State Warriors,Houston Rockets,Golden State Warriors_vs_Houston Rockets_vs_2025,1.0,4,True,West First Round,Game 4,109,106,7.0,2.0,First Round,Western,Western,False
42400104,2025-04-28 19:30:00,2025,Miami Heat,Cleveland Cavaliers,Miami Heat_vs_Cleveland Cavaliers_vs_2025,1.0,4,False,East First Round,Game 4,83,138,8.0,1.0,First Round,Eastern,Eastern,False
42400134,2025-04-27 21:30:00,2025,Milwaukee Bucks,Indiana Pacers,Milwaukee Bucks_vs_Indiana Pacers_vs_2025,1.0,4,False,East First Round,Game 4,103,129,5.0,4.0,First Round,Eastern,Eastern,False
42400114,2025-04-27 19:00:00,2025,Orlando Magic,Boston Celtics,Orlando Magic_vs_Boston Celtics_vs_2025,1.0,4,False,East First Round,Game 4,98,107,7.0,2.0,First Round,Eastern,Eastern,False
42400164,2025-04-27 15:30:00,2025,Minnesota Timberwolves,Los Angeles Lakers,Minnesota Timberwolves_vs_Los Angeles Lakers_vs_2025,1.0,4,True,West First Round,Game 4,116,113,6.0,3.0,First Round,Western,Western,False
42400124,2025-04-27 13:00:00,2025,Detroit Pistons,New York Knicks,Detroit Pistons_vs_New York Knicks_vs_2025,1.0,4,False,East First Round,Game 4,93,94,6.0,3.0,First Round,Eastern,Eastern,False
42400153,2025-04-26 20:30:00,2025,Golden State Warriors,Houston Rockets,Golden State Warriors_vs_Houston Rockets_vs_2025,1.0,3,True,West First Round,Game 3,104,93,7.0,2.0,First Round,Western,Western,False
42400174,2025-04-26 18:00:00,2025,Los Angeles Clippers,Denver Nuggets,Los Angeles Clippers_vs_Denver Nuggets_vs_2025,1.0,4,False,West First Round,Game 4,99,101,5.0,4.0,First Round,Western,Western,False
42400144,2025-04-26 15:30:00,2025,Memphis Grizzlies,Oklahoma City Thunder,Memphis Grizzlies_vs_Oklahoma City Thunder_vs_2025,1.0,4,False,West First Round,Game 4,115,117,8.0,1.0,First Round,Western,Western,False
42400103,2025-04-26 13:00:00,2025,Miami Heat,Cleveland Cavaliers,Miami Heat_vs_Cleveland Cavaliers_vs_2025,1.0,3,False,East First Round,Game 3,87,124,8.0,1.0,First Round,Eastern,Eastern,False
42400163,2025-04-25 21:30:00,2025,Minnesota Timberwolves,Los Angeles Lakers,Minnesota Timberwolves_vs_Los Angeles Lakers_vs_2025,1.0,3,True,West First Round,Game 3,116,104,6.0,3.0,First Round,Western,Western,False
42400133,2025-04-25 20:00:00,2025,Milwaukee Bucks,Indiana Pacers,Milwaukee Bucks_vs_Indiana Pacers_vs_2025,1.0,3,True,East First Round,Game 3,117,101,5.0,4.0,First Round,Eastern,Eastern,False
42400113,2025-04-25 19:00:00,2025,Orlando Magic,Boston Celtics,Orlando Magic_vs_Boston Celtics_vs_2025,1.0,3,True,East First Round,Game 3,95,93,7.0,2.0,First Round,Eastern,Eastern,False
42400173,2025-04-24 22:00:00,2025,Los Angeles Clippers,Denver Nuggets,Los Angeles Clippers_vs_Denver Nuggets_vs_2025,1.0,3,True,West First Round,Game 3,117,83,5.0,4.0,First Round,Western,Western,False
42400143,2025-04-24 21:30:00,2025,Memphis Grizzlies,Oklahoma City Thunder,Memphis Grizzlies_vs_Oklahoma City Thunder_vs_2025,1.0,3,False,West First Round,Game 3,108,114,8.0,1.0,First Round,Western,Western,False
42400123,2025-04-24 19:00:00,2025,Detroit Pistons,New York Knicks,Detroit Pistons_vs_New York Knicks_vs_2025,1.0,3,False,East First Round,Game 3,116,118,6.0,3.0,First Round,Eastern,Eastern,False
42400152,2025-04-23 21:30:00,2025,Houston Rockets,Golden State Warriors,Houston Rockets_vs_Golden State Warriors_vs_2025,1.0,2,True,West First Round,Game 2,109,94,2.0,7.0,First Round,Western,Western,True
42400102,2025-04-23 19:30:00,2025,Cleveland Cavaliers,Miami Heat,Cleveland Cavaliers_vs_Miami Heat_vs_2025,1.0,2,True,East First Round,Game 2,121,112,1.0,8.0,First Round,Eastern,Eastern,True
42400112,2025-04-23 19:00:00,2025,Boston Celtics,Orlando Magic,Boston Celtics_vs_Orlando Magic_vs_2025,1.0,2,True,East First Round,Game 2,109,100,2.0,7.0,First Round,Eastern,Eastern,True
42400162,2025-04-22 22:00:00,2025,Los Angeles Lakers,Minnesota Timberwolves,Los Angeles Lakers_vs_Minnesota Timberwolves_vs_2025,1.0,2,True,West First Round,Game 2,94,85,3.0,6.0,First Round,Western,Western,True
42400142,2025-04-22 19:30:00,2025,Oklahoma City Thunder,Memphis Grizzlies,Oklahoma City Thunder_vs_Memphis Grizzlies_vs_2025,1.0,2,True,West First Round,Game 2,118,99,1.0,8.0,First Round,Western,Western,True
42400132,2025-04-22 19:00:00,2025,Indiana Pacers,Milwaukee Bucks,Indiana Pacers_vs_Milwaukee Bucks_vs_2025,1.0,2,True,East First Round,Game 2,123,115,4.0,5.0,First Round,Eastern,Eastern,True
42400172,2025-04-21 22:00:00,2025,Denver Nuggets,Los Angeles Clippers,Denver Nuggets_vs_Los Angeles Clippers_vs_2025,1.0,2,False,West First Round,Game 2,102,105,4.0,5.0,First Round,Western,Western,True
42400122,2025-04-21 19:30:00,2025,New York Knicks,Detroit Pistons,New York Knicks_vs_Detroit Pistons_vs_2025,1.0,2,False,East First Round,Game 2,94,100,3.0,6.0,First Round,Eastern,Eastern,True
42400151,2025-04-20 21:30:00,2025,Houston Rockets,Golden State Warriors,Houston Rockets_vs_Golden State Warriors_vs_2025,1.0,1,False,West First Round,Game 1,85,95,2.0,7.0,First Round,Western,Western,True
42400101,2025-04-20 19:00:00,2025,Cleveland Cavaliers,Miami Heat,Cleveland Cavaliers_vs_Miami Heat_vs_2025,1.0,1,True,East First Round,Game 1,121,100,1.0,8.0,First Round,Eastern,Eastern,True
42400111,2025-04-20 15:30:00,2025,Boston Celtics,Orlando Magic,Boston Celtics_vs_Orlando Magic_vs_2025,1.0,1,True,East First Round,Game 1,103,86,2.0,7.0,First Round,Eastern,Eastern,True
42400141,2025-04-20 13:00:00,2025,Oklahoma City Thunder,Memphis Grizzlies,Oklahoma City Thunder_vs_Memphis Grizzlies_vs_2025,1.0,1,True,West First Round,Game 1,131,80,1.0,8.0,First Round,Western,Western,True
42400161,2025-04-19 20:30:00,2025,Los Angeles Lakers,Minnesota Timberwolves,Los Angeles Lakers_vs_Minnesota Timberwolves_vs_2025,1.0,1,False,West First Round,Game 1,95,117,3.0,6.0,First Round,Western,Western,True
42400121,2025-04-19 18:00:00,2025,New York Knicks,Detroit Pistons,New York Knicks_vs_Detroit Pistons_vs_2025,1.0,1,True,East First Round,Game 1,123,112,3.0,6.0,First Round,Eastern,Eastern,True
42400171,2025-04-19 15:30:00,2025,Denver Nuggets,Los Angeles Clippers,Denver Nuggets_vs_Los Angeles Clippers_vs_2025,1.0,1,True,West First Round,Game 1,112,110,4.0,5.0,First Round,Western,Western,True
42400131,2025-04-19 13:00:00,2025,Indiana Pacers,Milwaukee Bucks,Indiana Pacers_vs_Milwaukee Bucks_vs_2025,1.0,1,True,East First Round,Game 1,117,98,4.0,5.0,First Round,Eastern,Eastern,True
42300405,2024-06-17 20:30:00,2024,Boston Celtics,Dallas Mavericks,Boston Celtics_vs_Dallas Mavericks_vs_2024,4.0,5,True,NBA Finals,,106,88,1.0,5.0,NBA Finals,Eastern,Western,True
42300404,2024-06-14 20:30:00,2024,Dallas Mavericks,Boston Celtics,Dallas Mavericks_vs_Boston Celtics_vs_2024,4.0,4,True,NBA Finals,,122,84,5.0,1.0,NBA Finals,Western,Eastern,False
42300403,2024-06-12 20:30:00,2024,Dallas Mavericks,Boston Celtics,Dallas Mavericks_vs_Boston Celtics_vs_2024,4.0,3,False,NBA Finals,,99,106,5.0,1.0,NBA Finals,Western,Eastern,False
42300402,2024-06-09 20:00:00,2024,Boston Celtics,Dallas Mavericks,Boston Celtics_vs_Dallas Mavericks_vs_2024,4.0,2,True,NBA Finals,,105,98,1.0,5.0,NBA Finals,Eastern,Western,True
42300401,2024-06-06 20:30:00,2024,Boston Celtics,Dallas Mavericks,Boston Celtics_vs_Dallas Mavericks_vs_2024,4.0,1,True,NBA Finals,,107,89,1.0,5.0,NBA Finals,Eastern,Western,True
42300315,2024-05-30 20:30:00,2024,Minnesota Timberwolves,Dallas Mavericks,Minnesota Timberwolves_vs_Dallas Mavericks_vs_2024,3.0,5,False,West - Conf. Finals,,103,124,3.0,5.0,Conference Finals,Western,Western,True
42300314,2024-05-28 20:30:00,2024,Dallas Mavericks,Minnesota Timberwolves,Dallas Mavericks_vs_Minnesota Timberwolves_vs_2024,3.0,4,False,West - Conf. Finals,,100,105,5.0,3.0,Conference Finals,Western,Western,False
42300304,2024-05-27 20:00:00,2024,Indiana Pacers,Boston Celtics,Indiana Pacers_vs_Boston Celtics_vs_2024,3.0,4,False,East - Conf. Finals,,102,105,6.0,1.0,Conference Finals,Eastern,Eastern,False
42300313,2024-05-26 20:00:00,2024,Dallas Mavericks,Minnesota Timberwolves,Dallas Mavericks_vs_Minnesota Timberwolves_vs_2024,3.0,3,True,West - Conf. Finals,,116,107,5.0,3.0,Conference Finals,Western,Western,False
42300303,2024-05-25 20:30:00,2024,Indiana Pacers,Boston Celtics,Indiana Pacers_vs_Boston Celtics_vs_2024,3.0,3,False,East - Conf. Finals,,111,114,6.0,1.0,Conference Finals,Eastern,Eastern,False
42300312,2024-05-24 20:30:00,2024,Minnesota Timberwolves,Dallas Mavericks,Minnesota Timberwolves_vs_Dallas Mavericks_vs_2024,3.0,2,False,West - Conf. Finals,,108,109,3.0,5.0,Conference Finals,Western,Western,True
42300302,2024-05-23 20:00:00,2024,Boston Celtics,Indiana Pacers,Boston Celtics_vs_Indiana Pacers_vs_2024,3.0,2,True,East - Conf. Finals,,126,110,1.0,6.0,Conference Finals,Eastern,Eastern,True
42300311,2024-05-22 20:30:00,2024,Minnesota Timberwolves,Dallas Mavericks,Minnesota Timberwolves_vs_Dallas Mavericks_vs_2024,3.0,1,False,West - Conf. Finals,,105,108,3.0,5.0,Conference Finals,Western,Western,True
42300301,2024-05-21 20:00:00,2024,Boston Celtics,Indiana Pacers,Boston Celtics_vs_Indiana Pacers_vs_2024,3.0,1,True,East - Conf. Finals,,133,128,1.0,6.0,Conference Finals,Eastern,Eastern,True
42300237,2024-05-19 20:00:00,2024,Denver Nuggets,Minnesota Timberwolves,Denver Nuggets_vs_Minnesota Timberwolves_vs_2024,2.0,7,False,West - Conf. Semifinals,,90,98,2.0,3.0,Conference Semifinals,Western,Western,True
42300217,2024-05-19 15:30:00,2024,New York Knicks,Indiana Pacers,New York Knicks_vs_Indiana Pacers_vs_2024,2.0,7,False,East - Conf. Semifinals,,109,130,2.0,6.0,Conference Semifinals,Eastern,Eastern,True
42300226,2024-05-18 20:00:00,2024,Dallas Mavericks,Oklahoma City Thunder,Dallas Mavericks_vs_Oklahoma City Thunder_vs_2024,2.0,6,True,West - Conf. Semifinals,,117,116,5.0,1.0,Conference Semifinals,Western,Western,False
42300216,2024-05-17 20:30:00,2024,Indiana Pacers,New York Knicks,Indiana Pacers_vs_New York Knicks_vs_2024,2.0,6,True,East - Conf. Semifinals,,116,103,6.0,2.0,Conference Semifinals,Eastern,Eastern,False
42300236,2024-05-16 20:30:00,2024,Minnesota Timberwolves,Denver Nuggets,Minnesota Timberwolves_vs_Denver Nuggets_vs_2024,2.0,6,True,West - Conf. Semifinals,,115,70,3.0,2.0,Conference Semifinals,Western,Western,False
42300225,2024-05-15 21:30:00,2024,Oklahoma City Thunder,Dallas Mavericks,Oklahoma City Thunder_vs_Dallas Mavericks_vs_2024,2.0,5,False,West - Conf. Semifinals,,92,104,1.0,5.0,Conference Semifinals,Western,Western,True
42300205,2024-05-15 19:00:00,2024,Boston Celtics,Cleveland Cavaliers,Boston Celtics_vs_Cleveland Cavaliers_vs_2024,2.0,5,True,East - Conf. Semifinals,,113,98,1.0,4.0,Conference Semifinals,Eastern,Eastern,True
42300235,2024-05-14 22:30:00,2024,Denver Nuggets,Minnesota Timberwolves,Denver Nuggets_vs_Minnesota Timberwolves_vs_2024,2.0,5,True,West - Conf. Semifinals,,112,97,2.0,3.0,Conference Semifinals,Western,Western,True
42300215,2024-05-14 20:00:00,2024,New York Knicks,Indiana Pacers,New York Knicks_vs_Indiana Pacers_vs_2024,2.0,5,True,East - Conf. Semifinals,,121,91,2.0,6.0,Conference Semifinals,Eastern,Eastern,True
42300224,2024-05-13 21:30:00,2024,Dallas Mavericks,Oklahoma City Thunder,Dallas Mavericks_vs_Oklahoma City Thunder_vs_2024,2.0,4,False,West - Conf. Semifinals,,96,100,5.0,1.0,Conference Semifinals,Western,Western,False
42300204,2024-05-13 19:00:00,2024,Cleveland Cavaliers,Boston Celtics,Cleveland Cavaliers_vs_Boston Celtics_vs_2024,2.0,4,False,East - Conf. Semifinals,,102,109,4.0,1.0,Conference Semifinals,Eastern,Eastern,False
42300234,2024-05-12 20:00:00,2024,Minnesota Timberwolves,Denver Nuggets,Minnesota Timberwolves_vs_Denver Nuggets_vs_2024,2.0,4,False,West - Conf. Semifinals,,107,115,3.0,2.0,Conference Semifinals,Western,Western,False
42300214,2024-05-12 15:30:00,2024,Indiana Pacers,New York Knicks,Indiana Pacers_vs_New York Knicks_vs_2024,2.0,4,True,East - Conf. Semifinals,,121,89,6.0,2.0,Conference Semifinals,Eastern,Eastern,False
42300203,2024-05-11 20:30:00,2024,Cleveland Cavaliers,Boston Celtics,Cleveland Cavaliers_vs_Boston Celtics_vs_2024,2.0,3,False,East - Conf. Semifinals,,93,106,4.0,1.0,Conference Semifinals,Eastern,Eastern,False
42300223,2024-05-11 15:30:00,2024,Dallas Mavericks,Oklahoma City Thunder,Dallas Mavericks_vs_Oklahoma City Thunder_vs_2024,2.0,3,True,West - Conf. Semifinals,,105,101,5.0,1.0,Conference Semifinals,Western,Western,False
42300233,2024-05-10 21:30:00,2024,Minnesota Timberwolves,Denver Nuggets,Minnesota Timberwolves_vs_Denver Nuggets_vs_2024,2.0,3,False,West - Conf. Semifinals,,90,117,3.0,2.0,Conference Semifinals,Western,Western,False
42300213,2024-05-10 19:00:00,2024,Indiana Pacers,New York Knicks,Indiana Pacers_vs_New York Knicks_vs_2024,2.0,3,True,East - Conf. Semifinals,,111,106,6.0,2.0,Conference Semifinals,Eastern,Eastern,False
42300222,2024-05-09 21:30:00,2024,Oklahoma City Thunder,Dallas Mavericks,Oklahoma City Thunder_vs_Dallas Mavericks_vs_2024,2.0,2,False,West - Conf. Semifinals,,110,119,1.0,5.0,Conference Semifinals,Western,Western,True
42300202,2024-05-09 19:00:00,2024,Boston Celtics,Cleveland Cavaliers,Boston Celtics_vs_Cleveland Cavaliers_vs_2024,2.0,2,False,East - Conf. Semifinals,,94,118,1.0,4.0,Conference Semifinals,Eastern,Eastern,True
42300212,2024-05-08 20:00:00,2024,New York Knicks,Indiana Pacers,New York Knicks_vs_Indiana Pacers_vs_2024,2.0,2,True,East - Conf. Semifinals,,130,121,2.0,6.0,Conference Semifinals,Eastern,Eastern,True
42300221,2024-05-07 21:30:00,2024,Oklahoma City Thunder,Dallas Mavericks,Oklahoma City Thunder_vs_Dallas Mavericks_vs_2024,2.0,1,True,West - Conf. Semifinals,,117,95,1.0,5.0,Conference Semifinals,Western,Western,True
